timestamp,service_name,cpu_percent,memory_percent,request_count,error_rate,latency_ms,db_connections
2026-07-22 08:45:00,gateway-service,27.06,34.67,283,0.0000,134.83,0
2026-07-22 08:45:00,auth-service,23.82,47.51,113,0.0000,31.50,4
2026-07-22 08:45:00,order-service,31.39,50.02,169,0.0000,98.34,12
2026-07-22 08:45:00,inventory-service,22.97,54.67,203,0.0000,23.95,6
2026-07-22 08:45:00,payment-service,11.98,40.16,50,0.0000,115.53,1
2026-07-22 08:50:00,gateway-service,25.98,35.07,258,0.0000,134.48,0
2026-07-22 08:50:00,auth-service,21.87,48.17,103,0.0000,28.26,4
2026-07-22 08:50:00,order-service,31.52,49.74,154,0.0000,101.22,11
2026-07-22 08:50:00,inventory-service,21.86,55.13,185,0.0000,22.74,5
2026-07-22 08:50:00,payment-service,11.62,40.44,46,0.0000,133.47,1
2026-07-22 08:55:00,gateway-service,27.85,35.35,287,0.0000,136.31,0
2026-07-22 08:55:00,auth-service,25.24,47.95,114,0.0000,29.29,4
2026-07-22 08:55:00,order-service,33.62,50.43,172,0.0000,102.02,12
2026-07-22 08:55:00,inventory-service,21.52,55.48,206,0.0000,25.11,6
2026-07-22 08:55:00,payment-service,11.52,40.04,51,0.0000,127.62,1
2026-07-22 09:00:00,gateway-service,27.34,34.51,291,0.0000,138.23,0
2026-07-22 09:00:00,auth-service,25.86,47.80,116,0.0000,29.35,4
2026-07-22 09:00:00,order-service,32.20,49.94,174,0.0000,103.88,12
2026-07-22 09:00:00,inventory-service,22.97,54.95,209,0.0000,25.03,6
2026-07-22 09:00:00,payment-service,10.83,40.01,52,0.0000,133.74,1
2026-07-22 09:05:00,gateway-service,26.63,34.66,291,0.0000,135.01,0
2026-07-22 09:05:00,auth-service,23.32,47.55,116,0.0000,30.70,4
2026-07-22 09:05:00,order-service,32.30,49.59,174,0.0000,99.32,12
2026-07-22 09:05:00,inventory-service,22.40,54.59,209,0.0000,24.96,6
2026-07-22 09:05:00,payment-service,11.80,39.88,52,0.0000,116.90,1
2026-07-22 09:10:00,gateway-service,26.50,34.54,290,0.0000,139.32,0
2026-07-22 09:10:00,auth-service,24.64,48.29,116,0.0000,31.20,4
2026-07-22 09:10:00,order-service,32.60,50.35,174,0.0000,103.12,12
2026-07-22 09:10:00,inventory-service,22.25,55.40,208,0.0000,23.54,6
2026-07-22 09:10:00,payment-service,11.57,39.89,52,0.0000,134.07,1
2026-07-22 09:15:00,gateway-service,27.76,34.83,294,0.0000,135.61,0
2026-07-22 09:15:00,auth-service,23.39,48.29,117,0.0000,32.01,4
2026-07-22 09:15:00,order-service,31.22,50.39,176,0.0000,98.60,12
2026-07-22 09:15:00,inventory-service,22.40,54.85,211,0.0000,23.42,6
2026-07-22 09:15:00,payment-service,11.92,40.14,52,0.0000,118.74,1
2026-07-22 09:20:00,gateway-service,26.45,34.75,278,0.0000,139.15,0
2026-07-22 09:20:00,auth-service,25.60,48.08,111,0.0000,31.99,4
2026-07-22 09:20:00,order-service,32.09,49.78,166,0.0000,102.16,11
2026-07-22 09:20:00,inventory-service,22.32,55.14,200,0.0000,23.36,6
2026-07-22 09:20:00,payment-service,11.28,40.38,50,0.0000,133.52,1
2026-07-22 09:25:00,gateway-service,27.57,35.04,296,0.0000,140.29,0
2026-07-22 09:25:00,auth-service,22.54,47.95,118,0.0000,30.15,4
2026-07-22 09:25:00,order-service,31.58,50.26,177,0.0000,105.14,12
2026-07-22 09:25:00,inventory-service,21.78,54.51,213,0.0000,24.51,6
2026-07-22 09:25:00,payment-service,10.38,39.64,53,0.0000,134.92,1
2026-07-22 09:30:00,gateway-service,28.21,34.95,295,0.0000,135.38,0
2026-07-22 09:30:00,auth-service,24.74,48.29,118,0.0000,29.79,4
2026-07-22 09:30:00,order-service,31.19,49.98,177,0.0000,100.59,12
2026-07-22 09:30:00,inventory-service,22.67,55.03,212,0.0000,24.36,6
2026-07-22 09:30:00,payment-service,11.41,40.38,53,0.0000,118.05,1
2026-07-22 09:35:00,gateway-service,28.70,35.37,295,0.0000,136.48,0
2026-07-22 09:35:00,auth-service,24.93,47.56,118,0.0000,30.10,4
2026-07-22 09:35:00,order-service,33.18,50.10,177,0.0000,101.38,12
2026-07-22 09:35:00,inventory-service,22.03,55.33,212,0.0000,24.53,6
2026-07-22 09:35:00,payment-service,11.69,40.22,53,0.0000,122.45,1
2026-07-22 09:40:00,gateway-service,26.61,35.41,288,0.0000,132.41,0
2026-07-22 09:40:00,auth-service,23.05,48.22,115,0.0000,32.33,4
2026-07-22 09:40:00,order-service,31.09,50.33,172,0.0000,95.08,12
2026-07-22 09:40:00,inventory-service,22.03,55.48,207,0.0000,23.30,6
2026-07-22 09:40:00,payment-service,10.57,40.06,51,0.0000,116.99,1
2026-07-22 09:45:00,gateway-service,27.73,35.41,296,0.0000,135.93,0
2026-07-22 09:45:00,auth-service,23.02,47.62,118,0.0000,29.29,4
2026-07-22 09:45:00,order-service,31.77,49.56,177,0.0000,101.64,12
2026-07-22 09:45:00,inventory-service,22.29,54.53,213,0.0000,23.78,6
2026-07-22 09:45:00,payment-service,10.76,39.53,53,0.0000,126.64,1
2026-07-22 09:50:00,gateway-service,27.88,34.77,312,0.0000,138.78,0
2026-07-22 09:50:00,auth-service,23.43,47.76,124,0.0000,31.35,4
2026-07-22 09:50:00,order-service,32.81,50.05,187,0.0000,102.43,13
2026-07-22 09:50:00,inventory-service,23.71,55.13,224,0.0000,24.81,6
2026-07-22 09:50:00,payment-service,12.27,40.23,56,0.0000,132.93,1
2026-07-22 09:55:00,gateway-service,29.05,35.12,321,0.0000,142.16,0
2026-07-22 09:55:00,auth-service,26.39,48.34,128,0.0000,31.89,4
2026-07-22 09:55:00,order-service,34.58,49.75,192,0.0000,105.27,13
2026-07-22 09:55:00,inventory-service,24.39,55.13,231,0.0000,25.82,6
2026-07-22 09:55:00,payment-service,11.51,40.12,57,0.0000,126.47,1
2026-07-22 10:00:00,gateway-service,28.32,35.19,320,0.0000,138.08,0
2026-07-22 10:00:00,auth-service,24.76,47.81,128,0.0000,32.97,4
2026-07-22 10:00:00,order-service,33.81,50.22,192,0.0000,100.11,13
2026-07-22 10:00:00,inventory-service,22.68,54.84,230,0.0000,24.42,6
2026-07-22 10:00:00,payment-service,11.05,40.16,57,0.0000,117.91,1
2026-07-22 10:05:00,gateway-service,27.71,34.81,305,0.0000,140.60,0
2026-07-22 10:05:00,auth-service,25.55,47.88,122,0.0000,31.88,4
2026-07-22 10:05:00,order-service,32.79,50.27,183,0.0000,103.72,12
2026-07-22 10:05:00,inventory-service,22.65,54.57,219,0.0000,23.73,6
2026-07-22 10:05:00,payment-service,11.61,39.56,54,0.0000,132.05,1
2026-07-22 10:10:00,gateway-service,29.18,34.68,317,0.0000,138.39,0
2026-07-22 10:10:00,auth-service,23.58,48.01,126,0.0000,30.34,4
2026-07-22 10:10:00,order-service,32.40,49.64,190,0.0000,103.05,13
2026-07-22 10:10:00,inventory-service,23.14,54.56,228,0.0000,24.81,6
2026-07-22 10:10:00,payment-service,10.52,40.09,57,0.0000,128.73,1
2026-07-22 10:15:00,gateway-service,28.10,34.92,308,0.0000,141.54,0
2026-07-22 10:15:00,auth-service,24.34,48.37,123,0.0000,32.29,4
2026-07-22 10:15:00,order-service,31.77,49.51,184,0.0000,104.25,13
2026-07-22 10:15:00,inventory-service,23.53,55.06,221,0.0000,24.50,6
2026-07-22 10:15:00,payment-service,11.30,39.55,55,0.0000,131.28,1
2026-07-22 10:20:00,gateway-service,29.00,35.30,321,0.0000,141.82,0
2026-07-22 10:20:00,auth-service,24.60,48.39,128,0.0000,31.68,4
2026-07-22 10:20:00,order-service,31.48,49.63,192,0.0000,105.14,13
2026-07-22 10:20:00,inventory-service,24.12,54.81,231,0.0000,24.57,6
2026-07-22 10:20:00,payment-service,10.86,40.28,57,0.0000,131.81,1
2026-07-22 10:25:00,gateway-service,28.70,34.69,323,0.0000,137.34,0
2026-07-22 10:25:00,auth-service,26.74,47.68,129,0.0000,31.12,4
2026-07-22 10:25:00,order-service,31.65,50.19,193,0.0000,101.22,13
2026-07-22 10:25:00,inventory-service,24.00,54.55,232,0.0000,24.75,6
2026-07-22 10:25:00,payment-service,11.15,40.11,58,0.0000,120.38,1
2026-07-22 10:30:00,gateway-service,28.96,34.60,309,0.0000,136.76,0
2026-07-22 10:30:00,auth-service,26.69,48.30,123,0.0000,30.86,4
2026-07-22 10:30:00,order-service,32.36,49.60,185,0.0000,100.90,13
2026-07-22 10:30:00,inventory-service,23.86,55.19,222,0.0000,24.61,6
2026-07-22 10:30:00,payment-service,11.10,40.26,55,0.0000,127.77,1
2026-07-22 10:35:00,gateway-service,30.28,35.49,331,0.0000,135.34,0
2026-07-22 10:35:00,auth-service,25.57,48.46,132,0.0000,31.73,4
2026-07-22 10:35:00,order-service,33.74,50.02,198,0.0000,98.60,13
2026-07-22 10:35:00,inventory-service,23.93,54.89,238,0.0000,24.26,6
2026-07-22 10:35:00,payment-service,12.06,40.48,59,0.0000,116.20,1
2026-07-22 10:40:00,gateway-service,30.30,34.58,328,0.0000,141.62,0
2026-07-22 10:40:00,auth-service,24.17,48.10,131,0.0000,33.32,4
2026-07-22 10:40:00,order-service,33.31,49.76,196,0.0000,103.30,13
2026-07-22 10:40:00,inventory-service,23.69,55.29,236,0.0000,24.11,6
2026-07-22 10:40:00,payment-service,12.14,39.95,59,0.0000,135.78,1
2026-07-22 10:45:00,gateway-service,30.75,35.14,330,0.0000,137.28,0
2026-07-22 10:45:00,auth-service,23.77,48.03,132,0.0000,30.52,4
2026-07-22 10:45:00,order-service,34.85,49.55,198,0.0000,101.77,13
2026-07-22 10:45:00,inventory-service,24.37,54.98,237,0.0000,24.57,6
2026-07-22 10:45:00,payment-service,11.23,40.09,59,0.0000,123.62,1
2026-07-22 10:50:00,gateway-service,28.52,34.81,311,0.0000,138.56,0
2026-07-22 10:50:00,auth-service,24.98,47.81,124,0.0000,29.69,4
2026-07-22 10:50:00,order-service,34.68,49.55,186,0.0000,103.86,13
2026-07-22 10:50:00,inventory-service,23.26,55.25,223,0.0000,24.70,6
2026-07-22 10:50:00,payment-service,12.06,39.86,55,0.0000,130.55,1
2026-07-22 10:55:00,gateway-service,30.39,35.18,324,0.0000,139.19,0
2026-07-22 10:55:00,auth-service,24.67,47.65,129,0.0000,30.24,4
2026-07-22 10:55:00,order-service,34.60,50.11,194,0.0000,103.95,13
2026-07-22 10:55:00,inventory-service,24.41,54.61,233,0.0000,25.88,6
2026-07-22 10:55:00,payment-service,10.79,40.21,58,0.0000,124.75,1
2026-07-22 11:00:00,gateway-service,29.50,34.67,329,0.0000,140.09,0
2026-07-22 11:00:00,auth-service,23.82,47.94,131,0.0000,32.64,4
2026-07-22 11:00:00,order-service,31.88,50.37,197,0.0000,102.44,13
2026-07-22 11:00:00,inventory-service,24.33,54.74,236,0.0000,24.67,6
2026-07-22 11:00:00,payment-service,11.82,40.24,59,0.0000,125.69,1
2026-07-22 11:05:00,gateway-service,29.73,34.73,319,0.0000,135.91,0
2026-07-22 11:05:00,auth-service,26.02,48.16,127,0.0000,29.59,4
2026-07-22 11:05:00,order-service,33.82,49.53,191,0.0000,101.31,13
2026-07-22 11:05:00,inventory-service,24.14,55.11,229,0.0000,24.64,6
2026-07-22 11:05:00,payment-service,10.91,39.54,57,0.0000,122.28,1
2026-07-22 11:10:00,gateway-service,28.99,34.97,320,0.0000,139.14,0
2026-07-22 11:10:00,auth-service,23.82,48.12,128,0.0000,30.32,4
2026-07-22 11:10:00,order-service,34.32,50.01,192,0.0000,103.82,13
2026-07-22 11:10:00,inventory-service,24.20,55.38,230,0.0000,23.92,6
2026-07-22 11:10:00,payment-service,12.14,40.36,57,0.0000,131.46,1
2026-07-22 11:15:00,gateway-service,29.05,35.10,332,0.0000,140.49,0
2026-07-22 11:15:00,auth-service,26.93,47.85,132,0.0000,30.29,4
2026-07-22 11:15:00,order-service,32.76,50.04,199,0.0000,105.20,13
2026-07-22 11:15:00,inventory-service,23.46,55.42,239,0.0000,26.08,6
2026-07-22 11:15:00,payment-service,11.06,39.93,59,0.0000,132.42,1
2026-07-22 11:20:00,gateway-service,30.31,35.24,326,0.0000,138.62,0
2026-07-22 11:20:00,auth-service,25.61,47.52,130,0.0000,32.24,4
2026-07-22 11:20:00,order-service,33.43,50.00,195,0.0000,101.38,13
2026-07-22 11:20:00,inventory-service,24.21,55.30,234,0.0000,25.36,6
2026-07-22 11:20:00,payment-service,10.96,40.10,58,0.0000,118.74,1
2026-07-22 11:25:00,gateway-service,28.87,34.95,322,0.0000,137.93,0
2026-07-22 11:25:00,auth-service,24.94,48.09,128,0.0000,31.46,4
2026-07-22 11:25:00,order-service,33.76,49.63,193,0.0000,101.48,13
2026-07-22 11:25:00,inventory-service,22.86,55.39,231,0.0000,25.31,6
2026-07-22 11:25:00,payment-service,10.54,40.49,57,0.0000,121.99,1
2026-07-22 11:30:00,gateway-service,28.29,34.74,316,0.0000,141.72,0
2026-07-22 11:30:00,auth-service,23.23,47.59,126,0.0000,32.22,4
2026-07-22 11:30:00,order-service,34.45,50.15,189,0.0000,104.50,13
2026-07-22 11:30:00,inventory-service,23.55,55.25,227,0.0000,24.57,6
2026-07-22 11:30:00,payment-service,10.87,39.77,56,0.0000,133.69,1
2026-07-22 11:35:00,gateway-service,28.58,35.42,307,0.0000,139.95,0
2026-07-22 11:35:00,auth-service,26.66,48.49,122,0.0000,31.74,4
2026-07-22 11:35:00,order-service,32.79,50.01,184,0.0000,103.21,13
2026-07-22 11:35:00,inventory-service,23.05,54.89,221,0.0000,25.26,6
2026-07-22 11:35:00,payment-service,12.19,40.07,55,0.0000,135.17,1
2026-07-22 11:40:00,gateway-service,28.82,35.06,308,0.0000,135.15,0
2026-07-22 11:40:00,auth-service,26.10,47.51,123,0.0000,30.07,4
2026-07-22 11:40:00,order-service,34.36,50.01,184,0.0000,100.08,13
2026-07-22 11:40:00,inventory-service,23.83,54.52,221,0.0000,25.01,6
2026-07-22 11:40:00,payment-service,11.07,39.93,55,0.0000,117.79,1
2026-07-22 11:45:00,gateway-service,29.36,34.59,318,0.0000,136.34,0
2026-07-22 11:45:00,auth-service,24.70,47.51,127,0.0000,29.68,4
2026-07-22 11:45:00,order-service,33.41,50.43,190,0.0000,101.65,13
2026-07-22 11:45:00,inventory-service,22.99,54.87,228,0.0000,25.43,6
2026-07-22 11:45:00,payment-service,11.00,40.42,57,0.0000,120.40,1
2026-07-22 11:50:00,gateway-service,27.70,35.27,305,0.0000,136.51,0
2026-07-22 11:50:00,auth-service,24.69,47.92,122,0.0000,32.10,4
2026-07-22 11:50:00,order-service,33.97,50.29,183,0.0000,99.40,12
2026-07-22 11:50:00,inventory-service,23.66,55.14,219,0.0000,23.96,6
2026-07-22 11:50:00,payment-service,10.86,40.37,54,0.0000,127.17,1
2026-07-22 11:55:00,gateway-service,30.62,35.17,328,0.0000,136.78,0
2026-07-22 11:55:00,auth-service,25.10,47.68,131,0.0000,31.03,4
2026-07-22 11:55:00,order-service,31.76,50.19,196,0.0000,100.75,13
2026-07-22 11:55:00,inventory-service,24.43,55.44,236,0.0000,25.98,6
2026-07-22 11:55:00,payment-service,11.72,39.94,59,0.0000,117.39,1
2026-07-22 12:00:00,gateway-service,28.53,35.42,305,0.0000,136.88,0
2026-07-22 12:00:00,auth-service,22.81,47.92,122,0.0000,32.76,4
2026-07-22 12:00:00,order-service,33.87,50.04,183,0.0000,99.12,12
2026-07-22 12:00:00,inventory-service,22.12,54.59,219,0.0000,25.25,6
2026-07-22 12:00:00,payment-service,12.23,39.72,54,0.0000,121.04,1
2026-07-22 12:05:00,gateway-service,29.65,35.28,324,0.0000,135.88,0
2026-07-22 12:05:00,auth-service,25.20,48.80,129,0.0000,29.51,4
2026-07-22 12:05:00,order-service,33.79,50.12,194,0.0000,101.37,13
2026-07-22 12:05:00,inventory-service,24.17,54.93,233,0.0000,25.09,6
2026-07-22 12:05:00,payment-service,11.07,39.64,58,0.0000,126.49,1
2026-07-22 12:10:00,gateway-service,29.71,35.07,317,0.0000,135.81,0
2026-07-22 12:10:00,auth-service,25.31,49.24,126,0.0000,31.84,4
2026-07-22 12:10:00,order-service,34.41,49.93,190,0.0000,98.97,13
2026-07-22 12:10:00,inventory-service,23.46,55.18,228,0.0000,25.12,6
2026-07-22 12:10:00,payment-service,11.98,39.57,57,0.0000,116.31,1
2026-07-22 12:15:00,gateway-service,28.96,35.05,300,0.0000,137.11,0
2026-07-22 12:15:00,auth-service,24.98,49.94,120,0.0000,32.77,4
2026-07-22 12:15:00,order-service,33.72,49.69,180,0.0000,99.34,12
2026-07-22 12:15:00,inventory-service,23.56,55.26,216,0.0000,24.20,6
2026-07-22 12:15:00,payment-service,11.94,40.13,54,0.0000,126.95,1
2026-07-22 12:20:00,gateway-service,29.90,34.63,329,0.0000,134.36,0
2026-07-22 12:20:00,auth-service,27.02,50.94,131,0.0000,31.02,4
2026-07-22 12:20:00,order-service,33.50,50.01,197,0.0000,98.35,13
2026-07-22 12:20:00,inventory-service,23.01,55.05,236,0.0000,25.44,6
2026-07-22 12:20:00,payment-service,11.29,40.33,59,0.0000,116.81,1
2026-07-22 12:25:00,gateway-service,29.51,35.49,313,0.0000,136.62,0
2026-07-22 12:25:00,auth-service,23.00,51.29,125,0.0000,33.00,4
2026-07-22 12:25:00,order-service,31.65,50.33,187,0.0000,98.62,13
2026-07-22 12:25:00,inventory-service,23.51,54.72,225,0.0000,25.16,6
2026-07-22 12:25:00,payment-service,11.04,39.78,56,0.0000,116.66,1
2026-07-22 12:30:00,gateway-service,30.49,34.57,325,0.0000,137.18,0
2026-07-22 12:30:00,auth-service,25.84,52.08,130,0.0000,33.04,4
2026-07-22 12:30:00,order-service,32.65,49.95,195,0.0000,99.14,13
2026-07-22 12:30:00,inventory-service,22.82,54.99,234,0.0000,25.32,6
2026-07-22 12:30:00,payment-service,12.30,40.02,58,0.0000,119.02,1
2026-07-22 12:35:00,gateway-service,28.65,35.31,312,0.0000,132.67,0
2026-07-22 12:35:00,auth-service,26.64,52.69,124,0.0000,29.22,4
2026-07-22 12:35:00,order-service,32.45,49.50,187,0.0000,98.44,13
2026-07-22 12:35:00,inventory-service,23.77,55.44,224,0.0000,25.00,6
2026-07-22 12:35:00,payment-service,11.87,39.56,56,0.0000,117.92,1
2026-07-22 12:40:00,gateway-service,29.09,35.18,315,0.0000,138.98,0
2026-07-22 12:40:00,auth-service,24.34,53.37,126,0.0000,32.29,4
2026-07-22 12:40:00,order-service,31.30,49.96,189,0.0000,101.69,13
2026-07-22 12:40:00,inventory-service,23.03,55.45,226,0.0000,25.50,6
2026-07-22 12:40:00,payment-service,11.24,40.32,56,0.0000,118.32,1
2026-07-22 12:45:00,gateway-service,27.81,35.38,296,0.0000,138.08,0
2026-07-22 12:45:00,auth-service,23.47,54.27,118,0.0000,30.31,4
2026-07-22 12:45:00,order-service,33.29,50.23,177,0.0000,102.77,12
2026-07-22 12:45:00,inventory-service,22.87,54.72,213,0.0000,23.76,6
2026-07-22 12:45:00,payment-service,11.12,39.80,53,0.0000,134.72,1
2026-07-22 12:50:00,gateway-service,29.15,35.05,319,0.0000,142.62,0
2026-07-22 12:50:00,auth-service,23.77,54.85,127,0.0000,30.97,4
2026-07-22 12:50:00,order-service,35.27,50.39,191,0.0000,106.65,13
2026-07-22 12:50:00,inventory-service,23.54,54.54,229,0.0000,24.73,6
2026-07-22 12:50:00,payment-service,10.81,40.05,57,0.0000,135.49,1
2026-07-22 12:55:00,gateway-service,27.78,35.12,301,0.0000,135.44,0
2026-07-22 12:55:00,auth-service,23.51,55.69,120,0.0000,32.19,4
2026-07-22 12:55:00,order-service,32.18,49.78,180,0.0000,98.25,12
2026-07-22 12:55:00,inventory-service,23.50,54.91,216,0.0000,23.76,6
2026-07-22 12:55:00,payment-service,10.33,39.83,54,0.0000,124.31,1
2026-07-22 13:00:00,gateway-service,28.32,35.39,302,0.0000,136.20,0
2026-07-22 13:00:00,auth-service,24.19,56.46,120,0.0000,29.73,4
2026-07-22 13:00:00,order-service,33.28,50.23,181,0.0000,101.47,12
2026-07-22 13:00:00,inventory-service,23.04,55.04,217,0.0000,24.18,6
2026-07-22 13:00:00,payment-service,11.77,39.61,54,0.0000,125.27,1
2026-07-22 13:05:00,gateway-service,26.57,35.22,292,0.0000,137.60,0
2026-07-22 13:05:00,auth-service,22.68,56.87,116,0.0000,32.57,4
2026-07-22 13:05:00,order-service,30.22,50.20,175,0.0000,100.03,12
2026-07-22 13:05:00,inventory-service,23.47,54.52,210,0.0000,23.96,6
2026-07-22 13:05:00,payment-service,10.71,40.44,52,0.0000,128.84,1
2026-07-22 13:10:00,gateway-service,26.82,34.66,295,0.0000,137.03,0
2026-07-22 13:10:00,auth-service,25.71,57.56,118,0.0000,31.69,4
2026-07-22 13:10:00,order-service,33.34,50.07,177,0.0000,100.34,12
2026-07-22 13:10:00,inventory-service,21.95,54.50,212,0.0000,23.53,6
2026-07-22 13:10:00,payment-service,10.45,39.94,53,0.0000,121.57,1
2026-07-22 13:15:00,gateway-service,27.78,34.78,312,0.0000,138.74,0
2026-07-22 13:15:00,auth-service,26.60,58.30,124,0.0000,29.64,4
2026-07-22 13:15:00,order-service,32.00,50.13,187,0.0000,104.10,13
2026-07-22 13:15:00,inventory-service,23.64,54.68,224,0.0000,25.48,6
2026-07-22 13:15:00,payment-service,12.29,40.15,56,0.0000,129.33,1
2026-07-22 13:20:00,gateway-service,27.08,34.89,301,0.0000,134.33,0
2026-07-22 13:20:00,auth-service,25.66,59.10,120,0.0000,32.38,4
2026-07-22 13:20:00,order-service,31.32,50.25,180,0.0000,96.95,12
2026-07-22 13:20:00,inventory-service,22.90,55.43,216,0.0000,24.90,6
2026-07-22 13:20:00,payment-service,11.42,39.87,54,0.0000,115.96,1
2026-07-22 13:25:00,gateway-service,27.31,35.04,303,0.0000,135.62,0
2026-07-22 13:25:00,auth-service,26.56,59.88,121,0.0000,29.10,4
2026-07-22 13:25:00,order-service,32.51,50.20,181,0.0000,101.52,12
2026-07-22 13:25:00,inventory-service,23.06,54.50,218,0.0000,24.24,6
2026-07-22 13:25:00,payment-service,12.12,40.38,54,0.0000,123.97,1
2026-07-22 13:30:00,gateway-service,27.80,34.56,311,0.0000,135.59,0
2026-07-22 13:30:00,auth-service,26.74,60.55,124,0.0000,30.55,4
2026-07-22 13:30:00,order-service,33.15,49.65,186,0.0000,100.05,13
2026-07-22 13:30:00,inventory-service,23.93,55.46,223,0.0000,24.41,6
2026-07-22 13:30:00,payment-service,11.82,39.74,55,0.0000,122.98,1
2026-07-22 13:35:00,gateway-service,27.90,34.77,299,0.0000,134.48,0
2026-07-22 13:35:00,auth-service,24.83,61.17,119,0.0000,30.54,4
2026-07-22 13:35:00,order-service,30.50,50.20,179,0.0000,98.94,12
2026-07-22 13:35:00,inventory-service,23.58,55.32,215,0.0000,23.57,6
2026-07-22 13:35:00,payment-service,11.27,40.22,53,0.0000,124.85,1
2026-07-22 13:40:00,gateway-service,27.84,34.72,303,0.0000,135.86,0
2026-07-22 13:40:00,auth-service,26.51,61.80,121,0.0000,31.33,4
2026-07-22 13:40:00,order-service,31.99,50.35,181,0.0000,99.53,12
2026-07-22 13:40:00,inventory-service,23.06,55.46,218,0.0000,24.29,6
2026-07-22 13:40:00,payment-service,10.69,39.50,54,0.0000,125.22,1
2026-07-22 13:45:00,gateway-service,27.60,35.29,305,0.0000,134.35,0
2026-07-22 13:45:00,auth-service,23.05,62.49,122,0.0000,30.62,4
2026-07-22 13:45:00,order-service,31.39,50.45,183,0.0000,98.73,12
2026-07-22 13:45:00,inventory-service,23.75,54.68,219,0.0000,23.78,6
2026-07-22 13:45:00,payment-service,11.31,39.68,54,0.0000,116.62,1
2026-07-22 13:50:00,gateway-service,27.79,34.65,305,0.0000,137.55,0
2026-07-22 13:50:00,auth-service,23.04,63.09,122,0.0000,29.23,4
2026-07-22 13:50:00,order-service,32.80,50.41,183,0.0000,103.32,12
2026-07-22 13:50:00,inventory-service,23.74,54.92,219,0.0000,24.92,6
2026-07-22 13:50:00,payment-service,10.95,39.51,54,0.0000,130.69,1
2026-07-22 13:55:00,gateway-service,26.70,35.36,280,0.0000,138.44,0
2026-07-22 13:55:00,auth-service,23.53,64.14,112,0.0000,29.14,4
2026-07-22 13:55:00,order-service,33.42,50.06,168,0.0000,104.30,12
2026-07-22 13:55:00,inventory-service,21.61,55.18,201,0.0000,24.95,6
2026-07-22 13:55:00,payment-service,11.85,39.96,50,0.0000,130.08,1
2026-07-22 14:00:00,gateway-service,26.78,34.58,279,0.0000,135.84,0
2026-07-22 14:00:00,auth-service,24.25,64.53,111,0.0000,30.24,4
2026-07-22 14:00:00,order-service,32.90,49.64,167,0.0000,100.59,12
2026-07-22 14:00:00,inventory-service,21.09,55.45,200,0.0000,23.48,6
2026-07-22 14:00:00,payment-service,11.34,40.38,50,0.0000,130.95,1
2026-07-22 14:05:00,gateway-service,27.93,35.23,289,0.0000,130.01,0
2026-07-22 14:05:00,auth-service,22.30,65.34,115,0.0000,28.75,4
2026-07-22 14:05:00,order-service,31.57,50.46,173,0.0000,96.26,12
2026-07-22 14:05:00,inventory-service,21.58,54.84,208,0.0000,23.56,6
2026-07-22 14:05:00,payment-service,11.55,40.05,52,0.0000,118.82,1
2026-07-22 14:10:00,gateway-service,26.26,35.09,285,0.0000,136.37,0
2026-07-22 14:10:00,auth-service,25.76,66.22,114,0.0000,30.79,4
2026-07-22 14:10:00,order-service,30.53,49.87,171,0.0000,100.58,12
2026-07-22 14:10:00,inventory-service,22.70,55.19,205,0.0000,24.28,6
2026-07-22 14:10:00,payment-service,10.93,40.27,51,0.0000,125.16,1
2026-07-22 14:15:00,gateway-service,27.19,35.05,296,0.0000,135.48,0
2026-07-22 14:15:00,auth-service,25.20,66.59,118,0.0000,31.72,4
2026-07-22 14:15:00,order-service,32.30,50.31,177,0.0000,98.76,12
2026-07-22 14:15:00,inventory-service,22.76,54.54,213,0.0000,23.49,6
2026-07-22 14:15:00,payment-service,12.16,39.84,53,0.0000,120.03,1
2026-07-22 14:20:00,gateway-service,27.11,35.05,300,0.0000,137.05,0
2026-07-22 14:20:00,auth-service,24.63,67.57,120,0.0000,32.60,4
2026-07-22 14:20:00,order-service,31.07,50.25,180,0.0000,99.46,12
2026-07-22 14:20:00,inventory-service,22.35,55.46,216,0.0000,24.10,6
2026-07-22 14:20:00,payment-service,10.35,39.60,54,0.0000,125.68,1
2026-07-22 14:25:00,gateway-service,26.44,34.92,287,0.0000,132.85,0
2026-07-22 14:25:00,auth-service,24.62,68.20,114,0.0000,29.61,4
2026-07-22 14:25:00,order-service,30.29,50.25,172,0.0000,98.23,12
2026-07-22 14:25:00,inventory-service,21.61,54.75,206,0.0000,23.73,6
2026-07-22 14:25:00,payment-service,11.03,39.78,51,0.0000,119.33,1
2026-07-22 14:30:00,gateway-service,27.29,35.00,281,0.0000,133.82,0
2026-07-22 14:30:00,auth-service,24.37,68.68,112,0.0000,28.64,4
2026-07-22 14:30:00,order-service,32.22,49.72,168,0.0000,100.18,12
2026-07-22 14:30:00,inventory-service,22.35,54.51,202,0.0000,23.13,6
2026-07-22 14:30:00,payment-service,10.42,39.55,50,0.0000,133.74,1
2026-07-22 14:35:00,gateway-service,26.07,35.29,273,0.0000,134.83,0
2026-07-22 14:35:00,auth-service,25.22,69.34,109,0.0000,31.32,4
2026-07-22 14:35:00,order-service,29.83,50.18,163,0.0000,98.51,11
2026-07-22 14:35:00,inventory-service,22.35,54.63,196,0.0000,23.07,5
2026-07-22 14:35:00,payment-service,10.61,39.55,49,0.0000,119.97,1
2026-07-22 14:40:00,gateway-service,28.06,34.97,293,0.0000,138.55,0
